population,metric,physical_sequence,object_id,method,frames,sum
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,residual,88,8800.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,s0_l1,88,8600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,s0_l0,88,8600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,s1_l1,88,8600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,s1_l0,88,8600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143531,5,fp,88,8800.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,residual,37,2900.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,s0_l1,37,2900.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,s0_l0,37,2900.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,s1_l1,37,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,s1_l0,37,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_143907,6,fp,37,3600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,residual,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,s0_l1,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,s0_l0,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,s1_l1,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,s1_l0,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144313,7,fp,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,residual,100,7500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,s0_l1,100,9100.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,s0_l0,100,9100.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,s1_l1,100,9100.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,s1_l0,100,9100.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_144735,8,fp,100,8400.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,residual,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,s0_l1,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,s0_l0,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,s1_l1,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,s1_l0,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145132,9,fp,106,10600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,residual,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,s0_l1,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,s0_l0,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,s1_l1,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,s1_l0,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_145743,10,fp,10,1000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,residual,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,s0_l1,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,s0_l0,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,s1_l1,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,s1_l0,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_150524,12,fp,22,2200.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,residual,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,s0_l1,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,s0_l0,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,s1_l1,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,s1_l0,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151632,15,fp,35,3500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,residual,32,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,s0_l1,32,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,s0_l0,32,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,s1_l1,32,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,s1_l0,32,3000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_151948,16,fp,32,2600.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,residual,71,4000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,s0_l1,71,4000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,s0_l0,71,4000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,s1_l1,71,4000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,s1_l0,71,4000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152420,17,fp,71,7000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,residual,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,s0_l1,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,s0_l0,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,s1_l1,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,s1_l0,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_152757,18,fp,65,6500.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,residual,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,s0_l1,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,s0_l0,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,s1_l1,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,s1_l0,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153148,20,fp,50,5000.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,residual,67,6700.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,s0_l1,67,6700.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,s0_l0,67,6700.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,s1_l1,67,6700.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,s1_l0,67,6700.0
long_occlusion_gt8,adds_01,20200709-subject-01/20200709_153548,21,fp,67,4100.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,residual,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,s0_l1,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,s0_l0,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,s1_l1,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,s1_l0,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150535,4,fp,12,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,residual,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,s0_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,s0_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,s1_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,s1_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_150823,5,fp,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,residual,33,3300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,s0_l1,33,3300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,s0_l0,33,3300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,s1_l1,33,3300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,s1_l0,33,3300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151117,6,fp,33,1300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,residual,47,4700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,s0_l1,47,4700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,s0_l0,47,4700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,s1_l1,47,4700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,s1_l0,47,4700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_151925,7,fp,47,4200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,residual,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,s0_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,s0_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,s1_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,s1_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152215,8,fp,19,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,residual,114,9700.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,s0_l1,114,9400.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,s0_l0,114,9400.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,s1_l1,114,9500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,s1_l0,114,9500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152513,9,fp,114,4100.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,residual,52,5200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,s0_l1,52,5200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,s0_l0,52,5200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,s1_l1,52,5200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,s1_l0,52,5200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_152842,10,fp,52,5000.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,residual,109,9600.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,s0_l1,109,10800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,s0_l0,109,10800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,s1_l1,109,10800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,s1_l0,109,10800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153453,12,fp,109,10800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,residual,37,0.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,s0_l1,37,0.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,s0_l0,37,0.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,s1_l1,37,0.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,s1_l0,37,0.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_153802,13,fp,37,1800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,residual,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,s0_l1,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,s0_l0,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,s1_l1,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,s1_l0,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154103,14,fp,45,4500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,residual,19,1800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,s0_l1,19,1800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,s0_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,s1_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,s1_l0,19,1800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_154408,15,fp,19,1000.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,residual,27,500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,s0_l1,27,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,s0_l0,27,1200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,s1_l1,27,1400.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,s1_l0,27,1300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155021,17,fp,27,1000.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,residual,147,12000.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,s0_l1,147,11500.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,s0_l0,147,11800.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,s1_l1,147,11300.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,s1_l0,147,11600.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155314,18,fp,147,3000.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,residual,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,s0_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,s0_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,s1_l1,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,s1_l0,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155633,20,fp,19,1900.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,residual,62,6200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,s0_l1,62,6200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,s0_l0,62,6200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,s1_l1,62,6200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,s1_l0,62,6200.0
long_occlusion_gt8,adds_01,20200813-subject-02/20200813_155953,21,fp,62,1400.0
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,residual,110,7964.171137332916
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,s0_l1,110,7874.664083361626
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,s0_l0,110,7881.37798845768
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,s1_l1,110,8010.485650062561
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,s1_l0,110,8035.988409042358
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142123,1,fp,110,8053.198722362518
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,residual,49,4357.4142990112305
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,s0_l1,49,4357.287673950195
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,s0_l0,49,4357.841682434082
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,s1_l1,49,4351.274696350098
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,s1_l0,49,4353.196662902832
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142446,2,fp,49,4328.971038818359
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,residual,25,3182.8656997680664
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,s0_l1,25,3218.7085189819336
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,s0_l0,25,3271.468681335449
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,s1_l1,25,3278.959014892578
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,s1_l0,25,3267.5624237060547
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_142802,3,fp,25,2710.4179763793945
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,residual,14,720.8025588989258
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,s0_l1,14,700.372615814209
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,s0_l0,14,692.5091819763184
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,s1_l1,14,684.3862075805664
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,s1_l0,14,675.2304496765137
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143125,4,fp,14,685.4149169921875
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,residual,88,1705.780956029892
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,s0_l1,88,3139.0394365787506
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,s0_l0,88,3666.627251625061
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,s1_l1,88,3146.739478111267
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,s1_l0,88,3156.9431743621826
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143531,5,fp,88,588.217099994421
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,residual,37,2219.6072311401367
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,s0_l1,37,2347.1485385894775
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,s0_l0,37,2339.8010597229004
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,s1_l1,37,2290.245527267456
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,s1_l0,37,2281.284803390503
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_143907,6,fp,37,2315.865147590637
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,residual,35,196.96692895889282
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,s0_l1,35,197.9094910621643
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,s0_l0,35,195.24853110313416
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,s1_l1,35,195.21339797973633
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,s1_l0,35,194.42233061790466
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144313,7,fp,35,204.0248739719391
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,residual,100,2510.854245662689
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,s0_l1,100,1651.027484178543
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,s0_l0,100,1638.254808664322
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,s1_l1,100,1593.99194252491
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,s1_l0,100,1591.209062576294
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_144735,8,fp,100,1041.5743483304977
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,residual,106,1020.3676431179047
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,s0_l1,106,1030.5423121452332
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,s0_l0,106,1017.9784696102142
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,s1_l1,106,1058.9739582538605
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,s1_l0,106,1040.2991569042206
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145132,9,fp,106,594.9159007966518
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145743,10,residual,10,156.3941879272461
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145743,10,s0_l1,10,165.61541080474854
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145743,10,s0_l0,10,161.5101089477539
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145743,10,s1_l1,10,178.4453010559082
long_occlusion_gt8,rotation_deg,20200709-subject-01/20200709_145743,10,s1_l0,10,171.44469451904297
